Date,Open,High,Low,Close,Adj Close,Volume,Symbol
2024-12-04,171.14999389648438,174.91000366210938,171.05999755859375,174.3699951171875,173.9700164794922,31615100,GOOGL
2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844,172.24398803710938,21356200,GOOGL
2024-12-06,172.02999877929688,175.0800018310547,171.86000061035156,174.7100067138672,174.30926513671875,21462400,GOOGL
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875,175.1682586669922,25389600,GOOGL
2024-12-10,182.85000610351562,186.36000061035156,181.0500030517578,185.1699981689453,184.9569854736328,54813000,GOOGL
2024-12-11,185.30999755859375,195.61000061035156,184.85000610351562,195.39999389648438,195.1752166748047,67894100,GOOGL
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672,191.7391815185547,34817500,GOOGL
2024-12-13,191.00999450683594,192.72999572753906,189.63999938964844,189.82000732421875,189.6016387939453,25143500,GOOGL
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.66000366210938,196.43377685546875,44934900,GOOGL
2024-12-17,197.25,201.4199981689453,194.97999572753906,195.4199981689453,195.1951904296875,43504000,GOOGL
2024-12-18,195.22000122070312,197.0,187.74000549316406,188.39999389648438,188.18325805664062,34166100,GOOGL
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683594,188.2931365966797,32265200,GOOGL
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210938,191.18980407714844,63462900,GOOGL
2024-12-23,192.6199951171875,195.10000610351562,190.14999389648438,194.6300048828125,194.40611267089844,25675000,GOOGL
2024-12-24,194.83999633789062,196.11000061035156,193.77999877929688,196.11000061035156,195.8843994140625,10403300,GOOGL
2024-12-26,195.14999389648438,196.75,194.3800048828125,195.60000610351562,195.375,12046600,GOOGL
2024-12-27,194.9499969482422,195.32000732421875,190.64999389648438,192.75999450683594,192.5382537841797,18891400,GOOGL
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.24000549316406,191.02000427246094,14264700,GOOGL
2024-12-31,191.0800018310547,191.9600067138672,188.50999450683594,189.3000030517578,189.08224487304688,17466900,GOOGL
2025-01-02,190.64999389648438,192.0,187.5,189.42999267578125,189.2120819091797,20370800,GOOGL
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753906,191.7899932861328,191.56936645507812,18596200,GOOGL
2025-01-06,193.97999572753906,198.22000122070312,193.85000610351562,196.8699951171875,196.64352416992188,29563600,GOOGL
2025-01-07,197.11000061035156,201.0,194.60000610351562,195.49000549316406,195.26512145996094,26487200,GOOGL
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422,193.7268829345703,24864800,GOOGL
2025-01-10,194.3000030517578,196.52000427246094,190.30999755859375,192.0399932861328,191.81907653808594,26665200,GOOGL
2025-01-13,190.07000732421875,191.17999267578125,187.36000061035156,191.00999450683594,190.79026794433594,21823700,GOOGL
2025-01-14,191.24000549316406,191.97999572753906,188.30999755859375,189.66000366210938,189.4418182373047,17174900,GOOGL
2025-01-15,193.08999633789062,196.36000061035156,191.86000061035156,195.5500030517578,195.32504272460938,21776000,GOOGL
2025-01-16,194.13999938964844,195.47999572753906,192.80999755859375,192.91000366210938,192.68807983398438,17815400,GOOGL
2025-01-17,196.52999877929688,197.22999572753906,193.75,196.0,195.77452087402344,27735100,GOOGL
2025-01-21,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578,197.82217407226562,29971300,GOOGL
2025-01-22,199.05999755859375,200.47999572753906,197.52999877929688,198.3699951171875,198.1417999267578,26200600,GOOGL
2025-01-23,198.13999938964844,200.3000030517578,195.1999969482422,197.97999572753906,197.7522430419922,26951400,GOOGL
2025-01-24,198.10000610351562,200.89999389648438,198.0,200.2100067138672,199.9796905517578,23877500,GOOGL
2025-01-27,192.41000366210938,196.8800048828125,190.72999572753906,191.80999755859375,191.58934020996094,41728900,GOOGL
2025-01-28,192.75,195.47999572753906,190.67999267578125,195.3000030517578,195.07533264160156,24157900,GOOGL
2025-01-29,195.55999755859375,196.7899932861328,193.42999267578125,195.41000366210938,195.18521118164062,18218300,GOOGL
2025-01-30,198.0,201.39999389648438,197.6699981689453,200.8699951171875,200.638916015625,24354700,GOOGL
2025-01-31,202.0,205.47999572753906,201.8000030517578,204.02000427246094,203.78530883789062,32042000,GOOGL
2025-02-03,200.69000244140625,203.75,200.10000610351562,201.22999572753906,200.99850463867188,27838300,GOOGL
2025-02-04,203.38999938964844,207.0500030517578,202.80999755859375,206.3800048828125,206.14259338378906,43856400,GOOGL
2025-02-05,191.07000732421875,192.75,188.02999877929688,191.3300018310547,191.1099090576172,70373900,GOOGL
2025-02-06,189.5,192.10000610351562,188.72000122070312,191.60000610351562,191.3795928955078,29297400,GOOGL
2025-02-07,191.0500030517578,191.17999267578125,183.24000549316406,185.33999633789062,185.1267852783203,49315000,GOOGL
2025-02-10,187.35000610351562,188.1999969482422,185.86000061035156,186.47000122070312,186.2554931640625,23105600,GOOGL
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875,185.10682678222656,21239500,GOOGL
2025-02-12,183.22000122070312,185.11000061035156,181.8300018310547,183.61000061035156,183.39878845214844,22072600,GOOGL
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844,185.92587280273438,21402500,GOOGL
2025-02-14,185.05999755859375,186.39999389648438,184.32000732421875,185.22999572753906,185.01690673828125,20448400,GOOGL
2025-02-18,185.60000610351562,185.9600067138672,181.74000549316406,183.77000427246094,183.55859375,29916700,GOOGL
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789062,185.27000427246094,185.05686950683594,19549400,GOOGL
2025-02-20,184.8000030517578,185.30999755859375,182.72000122070312,184.55999755859375,184.34768676757812,20441500,GOOGL
2025-02-21,185.14999389648438,185.33999633789062,179.0800018310547,179.66000366210938,179.4533233642578,35199200,GOOGL
2025-02-24,181.99000549316406,183.1199951171875,178.88999938964844,179.25,179.04379272460938,29854200,GOOGL
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453,175.21820068359375,41913400,GOOGL
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906,172.5312957763672,35431300,GOOGL
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5,168.30616760253906,39991000,GOOGL
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688,170.0841064453125,48130600,GOOGL
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594,166.81787109375,40770500,GOOGL
2025-03-04,166.24000549316406,173.2899932861328,165.8000030517578,170.9199981689453,170.72337341308594,45388000,GOOGL
2025-03-05,170.52000427246094,173.77999877929688,169.05999755859375,173.02000427246094,172.8209686279297,30954900,GOOGL
2025-03-06,170.52999877929688,174.80999755859375,170.5,172.35000610351562,172.1517333984375,28302000,GOOGL
2025-03-07,171.25999450683594,174.97000122070312,170.27000427246094,173.86000061035156,173.66000366210938,27385800,GOOGL
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875,165.8699951171875,43604000,GOOGL
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328,164.0399932861328,39587400,GOOGL
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156,167.11000061035156,28372400,GOOGL
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594,162.75999450683594,31756200,GOOGL
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406,165.49000549316406,31995900,GOOGL
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328,164.2899932861328,31184300,GOOGL
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453,160.6699981689453,42074800,GOOGL
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844,163.88999938964844,34275600,GOOGL
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578,162.8000030517578,28138500,GOOGL
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406,163.99000549316406,36625800,GOOGL
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125,167.67999267578125,30879100,GOOGL
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375,170.55999755859375,24174400,GOOGL
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375,165.05999755859375,28901600,GOOGL
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406,162.24000549316406,24508300,GOOGL
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547,154.3300018310547,48669300,GOOGL
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844,154.63999938964844,54603500,GOOGL
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875,157.07000732421875,30672900,GOOGL
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328,157.0399932861328,25041700,GOOGL
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312,150.72000122070312,46883400,GOOGL
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562,145.60000610351562,62259500,GOOGL
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75,146.75,76794100,GOOGL
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422,144.6999969482422,52200200,GOOGL
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672,158.7100067138672,70406200,GOOGL
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875,152.82000732421875,48022000,GOOGL
2025-04-11,152.89999389648438,157.6699981689453,152.82000732421875,157.13999938964844,157.13999938964844,33636200,GOOGL
2025-04-14,160.0,161.72000122070312,157.55999755859375,159.07000732421875,159.07000732421875,30333000,GOOGL
2025-04-15,159.1300048828125,159.64999389648438,155.2100067138672,156.30999755859375,156.30999755859375,27551500,GOOGL
2025-04-16,153.10000610351562,155.88999938964844,151.50999450683594,153.3300018310547,153.3300018310547,28187400,GOOGL
2025-04-17,154.2899932861328,154.67999267578125,148.5,151.16000366210938,151.16000366210938,32938500,GOOGL
2025-04-21,148.8800048828125,148.9499969482422,146.10000610351562,147.6699981689453,147.6699981689453,26049100,GOOGL
2025-04-22,148.88999938964844,152.19000244140625,148.5399932861328,151.47000122070312,151.47000122070312,26971800,GOOGL
2025-04-23,155.61000061035156,157.52999877929688,153.80999755859375,155.35000610351562,155.35000610351562,31128800,GOOGL
2025-04-24,156.14999389648438,159.58999633789062,155.7899932861328,159.27999877929688,159.27999877929688,45894000,GOOGL
2024-11-01,567.6099853515625,573.6699829101562,562.5599975585938,567.1599731445312,566.1991577148438,15303200,META
2024-11-04,564.0999755859375,568.6900024414062,557.8900146484375,560.6799926757812,559.7301025390625,12064600,META
2024-11-05,567.2999877929688,573.47998046875,566.6699829101562,572.4299926757812,571.460205078125,9775400,META
2024-11-06,562.75,573.0,555.1699829101562,572.0499877929688,571.0808715820312,18305400,META
2024-11-07,576.8900146484375,594.7999877929688,575.2100219726562,591.7000122070312,590.6976318359375,14653700,META
2024-11-08,591.5399780273438,593.0999755859375,584.52001953125,589.3400268554688,588.3416137695312,9415700,META
2024-11-11,586.3599853515625,587.0,576.510009765625,583.1699829101562,582.1820068359375,10209100,META
2024-11-12,588.5399780273438,599.6599731445312,580.3800048828125,584.8200073242188,583.8292236328125,16287700,META
2024-11-13,582.6099853515625,585.6400146484375,575.1699829101562,580.0,579.0173950195312,10757600,META
2024-11-14,577.0,580.760009765625,573.010009765625,577.1599731445312,576.1821899414062,11053700,META
2024-11-15,571.219970703125,572.5700073242188,551.5,554.0800170898438,553.1412963867188,17712900,META
2024-11-18,557.0399780273438,559.9000244140625,550.0900268554688,554.4000244140625,553.4608154296875,14346700,META
2024-11-19,551.8599853515625,561.4299926757812,550.5999755859375,561.0900268554688,560.1394653320312,9522400,META
2024-11-20,562.9299926757812,566.3499755859375,554.2000122070312,565.52001953125,564.5619506835938,9797300,META
2024-11-21,569.52001953125,570.0,549.0499877929688,563.0900268554688,562.1360473632812,11154700,META
2024-11-22,563.5499877929688,563.8300170898438,554.5900268554688,559.1400146484375,558.1928100585938,9164000,META
2024-11-25,562.0999755859375,572.5900268554688,556.3900146484375,565.1099853515625,564.1526489257812,13599800,META
2024-11-26,566.0,577.5,565.2000122070312,573.5399780273438,572.5682983398438,10356600,META
2024-11-27,574.8900146484375,574.97998046875,564.0999755859375,569.2000122070312,568.2357177734375,7200200,META
2024-11-29,569.0,578.4600219726562,566.9000244140625,574.3200073242188,573.3470458984375,7130500,META
2024-12-02,577.5,594.5,575.5700073242188,592.8300170898438,591.82568359375,12522400,META
2024-12-03,595.0,614.2000122070312,591.25,613.6500244140625,612.6104125976562,14907200,META
2024-12-04,612.9600219726562,617.780029296875,605.0999755859375,613.780029296875,612.7401733398438,14697000,META
2024-12-05,617.0800170898438,619.9000244140625,607.0499877929688,608.9299926757812,607.8983764648438,8081200,META
2024-12-06,610.0999755859375,629.7899780273438,608.530029296875,623.77001953125,622.7132568359375,16935500,META
2024-12-09,623.9199829101562,626.4000244140625,606.1699829101562,613.5700073242188,612.530517578125,11426000,META
2024-12-10,617.5599975585938,625.5900268554688,612.739990234375,619.3200073242188,618.2708129882812,10938900,META
2024-12-11,623.3699951171875,638.4000244140625,621.530029296875,632.6799926757812,631.6080932617188,10837200,META
2024-12-12,631.5,636.6599731445312,627.2100219726562,630.7899780273438,629.7213134765625,7474700,META
2024-12-13,627.219970703125,631.0800170898438,616.8900146484375,620.3499755859375,619.2990112304688,8453300,META
2024-12-16,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375,623.6851196289062,10885600,META
2024-12-17,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062,618.889404296875,12897800,META
2024-12-18,621.0,627.3599853515625,596.3200073242188,597.1900024414062,596.6591796875,17075500,META
2024-12-19,610.3900146484375,611.52001953125,595.0,595.5700073242188,595.0405883789062,14958100,META
2024-12-20,590.5800170898438,603.1099853515625,580.0,585.25,584.7297973632812,48989400,META
2024-12-23,589.5999755859375,601.0900268554688,586.25,599.8499755859375,599.3167724609375,10205800,META
2024-12-24,602.719970703125,607.989990234375,599.280029296875,607.75,607.2097778320312,4726100,META
2024-12-26,605.47998046875,606.2999877929688,598.9400024414062,603.3499755859375,602.8136596679688,6081400,META
2024-12-27,599.4099731445312,601.8499755859375,589.7999877929688,599.8099975585938,599.27685546875,8084200,META
2024-12-30,588.75,596.9400024414062,585.5800170898438,591.239990234375,590.7144165039062,7025900,META
2024-12-31,592.27001953125,593.969970703125,583.8499755859375,585.510009765625,584.9895629882812,6019500,META
2025-01-02,589.719970703125,604.9099731445312,587.8200073242188,599.239990234375,598.7073364257812,12682300,META
2025-01-03,604.760009765625,609.5,596.4099731445312,604.6300048828125,604.092529296875,11436800,META
2025-01-06,611.8300170898438,630.989990234375,605.6199951171875,630.2000122070312,629.6398315429688,14560800,META
2025-01-07,631.7000122070312,632.0999755859375,608.22998046875,617.8900146484375,617.3407592773438,12071500,META
2025-01-08,613.4000244140625,616.4400024414062,602.7899780273438,610.719970703125,610.1771240234375,10085800,META
2025-01-10,610.030029296875,629.9099731445312,597.3400268554688,615.8599853515625,615.3125610351562,19256600,META
2025-01-13,607.0999755859375,608.969970703125,598.4500122070312,608.3300170898438,607.789306640625,10785000,META
2025-01-14,605.0700073242188,605.489990234375,588.5499877929688,594.25,593.7218017578125,13598000,META
2025-01-15,610.2100219726562,622.4600219726562,606.5,617.1199951171875,616.5714721679688,15524300,META
2025-01-16,611.5,616.25,609.7100219726562,611.2999877929688,610.756591796875,8355300,META
2025-01-17,624.0499877929688,624.969970703125,603.6699829101562,612.77001953125,612.225341796875,17280600,META
2025-01-21,617.8300170898438,621.5,609.010009765625,616.4600219726562,615.9120483398438,11674000,META
2025-01-22,623.2999877929688,633.7000122070312,619.4299926757812,623.5,622.94580078125,12274000,META
2025-01-23,627.3599853515625,636.5999755859375,621.1500244140625,636.4500122070312,635.88427734375,9910200,META
2025-01-24,636.4000244140625,652.0,634.2000122070312,647.489990234375,646.9144287109375,19065300,META
2025-01-27,626.6099853515625,663.8699951171875,625.0999755859375,659.8800048828125,659.29345703125,28399200,META
2025-01-28,666.0,682.5800170898438,659.469970703125,674.3300170898438,673.7305908203125,20950100,META
2025-01-29,675.0,681.0499877929688,665.6699829101562,676.489990234375,675.888671875,21377800,META
2025-01-30,696.8200073242188,710.7899780273438,676.0999755859375,687.0,686.3893432617188,29322900,META
2025-01-31,691.0,705.2999877929688,685.5800170898438,689.1799926757812,688.5673828125,19331700,META
2025-02-03,675.9099731445312,704.0,675.25,697.4600219726562,696.840087890625,21415700,META
2025-02-04,702.5,707.7100219726562,691.6099853515625,704.1900024414062,703.5640869140625,13826300,META
2025-02-05,703.5499877929688,718.1400146484375,699.010009765625,704.8699951171875,704.2434692382812,17778200,META
2025-02-06,705.8800048828125,718.9000244140625,703.5,711.989990234375,711.3571166992188,13080700,META
2025-02-07,716.7999877929688,725.010009765625,711.75,714.52001953125,713.8848876953125,16427100,META
2025-02-10,718.5599975585938,721.2000122070312,711.3300170898438,717.4000244140625,716.7623291015625,12904300,META
2025-02-11,713.3200073242188,723.6599731445312,710.0399780273438,719.7999877929688,719.16015625,12998000,META
2025-02-12,715.2999877929688,727.0999755859375,712.5999755859375,725.3800048828125,724.7352294921875,12016500,META
2025-02-13,721.52001953125,729.0,718.0399780273438,728.5599975585938,727.9124145507812,12569100,META
2025-02-14,726.1400146484375,740.9099731445312,725.6199951171875,736.6699829101562,736.0151977539062,16901200,META
2025-02-18,736.0,737.0,706.4400024414062,716.3699951171875,715.7332153320312,21938700,META
2025-02-19,704.0999755859375,707.0,695.3900146484375,703.77001953125,703.1444702148438,17535500,META
2025-02-20,697.280029296875,705.6300048828125,693.6400146484375,694.8400268554688,694.222412109375,12587400,META
2025-02-21,696.5800170898438,703.8699951171875,682.3599853515625,683.5499877929688,682.9423828125,15660400,META
2025-02-24,686.280029296875,687.27001953125,662.4500122070312,668.1300048828125,667.5361328125,15677000,META
2025-02-25,665.969970703125,668.0,641.8599853515625,657.5,656.9155883789062,20579700,META
2025-02-26,659.6500244140625,683.010009765625,658.0,673.7000122070312,673.1011962890625,14488700,META
2025-02-27,682.4500122070312,688.6500244140625,657.5700073242188,658.239990234375,657.6549072265625,12500000,META
2025-02-28,658.0399780273438,669.6300048828125,642.5999755859375,668.2000122070312,667.6060791015625,17534200,META
2025-03-03,673.6799926757812,681.25,650.8400268554688,655.0499877929688,654.4677124023438,10843800,META
2025-03-04,645.510009765625,649.75,623.6500244140625,640.0,639.4310913085938,21495200,META
2025-03-05,641.0,659.5,637.6599731445312,656.469970703125,655.886474609375,13770000,META
2025-03-06,648.0,650.5599975585938,624.1099853515625,627.9299926757812,627.371826171875,13446500,META
2025-03-07,625.3699951171875,634.7899780273438,600.6099853515625,625.6599731445312,625.1038208007812,21375700,META
2025-03-10,608.0700073242188,610.1099853515625,586.8699951171875,597.989990234375,597.4584350585938,21999900,META
2025-03-11,595.0499877929688,614.9299926757812,593.3300170898438,605.7100219726562,605.171630859375,17401500,META
2025-03-12,629.9000244140625,633.3300170898438,609.3499755859375,619.5599975585938,619.00927734375,15747000,META
2025-03-13,620.25,620.5,586.510009765625,590.6400146484375,590.114990234375,16480300,META
2025-03-14,602.7999877929688,608.8599853515625,594.780029296875,607.5999755859375,607.5999755859375,12364500,META
2025-03-17,607.4600219726562,613.0999755859375,598.0,604.9000244140625,604.9000244140625,15473900,META
2025-03-18,600.0499877929688,600.25,574.6599731445312,582.3599853515625,582.3599853515625,20297700,META
2025-03-19,584.280029296875,592.3200073242188,574.77001953125,584.0599975585938,584.0599975585938,20537500,META
2025-03-20,582.760009765625,610.2000122070312,579.510009765625,586.0,586.0,24336500,META
2025-03-21,583.4199829101562,597.5399780273438,580.9500122070312,596.25,596.25,25015900,META
2025-03-24,614.969970703125,622.5399780273438,612.2000122070312,618.8499755859375,618.8499755859375,15741300,META
2025-03-25,626.760009765625,633.8800048828125,621.1799926757812,626.3099975585938,626.3099975585938,15312500,META
2025-03-26,624.8900146484375,626.75,606.6099853515625,610.97998046875,610.97998046875,12609800,META
2025-03-27,602.0,614.25,600.0999755859375,602.5800170898438,602.5800170898438,10436500,META
2025-03-28,600.3099975585938,601.75,573.9199829101562,576.739990234375,576.739990234375,17602800,META
2025-03-31,563.5,578.7000122070312,553.2999877929688,576.3599853515625,576.3599853515625,21124700,META
2025-04-01,570.8400268554688,589.9099731445312,570.0,586.0,586.0,12836600,META
2025-04-02,574.9099731445312,592.6599731445312,573.3599853515625,583.9299926757812,583.9299926757812,13470800,META
2025-04-03,546.219970703125,552.5599975585938,530.2999877929688,531.6199951171875,531.6199951171875,34777500,META
2025-04-04,506.6199951171875,518.0,494.20001220703125,504.7300109863281,504.7300109863281,38589800,META
2025-04-07,485.1000061035156,539.3699951171875,481.8999938964844,516.25,516.25,36606100,META
2025-04-08,543.25,547.4299926757812,502.8599853515625,510.45001220703125,510.45001220703125,28034200,META
2025-04-09,509.2699890136719,587.8900146484375,502.1099853515625,585.77001953125,585.77001953125,39216600,META
2025-04-10,575.489990234375,581.2999877929688,535.2999877929688,546.2899780273438,546.2899780273438,28173500,META
2025-04-11,535.510009765625,547.4000244140625,528.5900268554688,543.5700073242188,543.5700073242188,17642300,META
2025-04-14,556.1699829101562,557.77001953125,528.280029296875,531.47998046875,531.47998046875,14130900,META
2025-04-15,532.1099853515625,537.9400024414062,517.5,521.52001953125,521.52001953125,15558700,META
2025-04-16,508.510009765625,513.3699951171875,495.6300048828125,502.30999755859375,502.30999755859375,18735100,META
2025-04-17,505.25,507.29998779296875,498.010009765625,501.4800109863281,501.4800109863281,14593500,META
2025-04-21,491.3299865722656,493.5,479.79998779296875,484.6600036621094,484.6600036621094,16166000,META
2025-04-22,491.8699951171875,506.8800048828125,486.3599853515625,500.2799987792969,500.2799987792969,17399400,META
2025-04-23,528.530029296875,535.3400268554688,516.52001953125,520.27001953125,520.27001953125,18173900,META
2025-04-24,518.72998046875,533.9000244140625,517.5,533.1500244140625,533.1500244140625,13910000,META
2024-11-01,753.47998046875,763.7999877929688,747.77001953125,756.0999755859375,756.0999755859375,2996800,NFLX
2024-11-04,753.1400146484375,762.47998046875,749.6900024414062,755.510009765625,755.510009765625,1902200,NFLX
2024-11-05,757.3499755859375,767.530029296875,756.27001953125,763.9099731445312,763.9099731445312,2200600,NFLX
2024-11-06,771.5,781.489990234375,757.3800048828125,780.2100219726562,780.2100219726562,3690800,NFLX
2024-11-07,781.3699951171875,798.219970703125,779.9400024414062,796.5399780273438,796.5399780273438,3295100,NFLX
2024-11-08,797.3599853515625,799.0599975585938,788.6500244140625,795.0399780273438,795.0399780273438,1910600,NFLX
2024-11-11,795.9000244140625,806.8200073242188,795.5700073242188,805.4400024414062,805.4400024414062,2399200,NFLX
2024-11-12,807.5,820.3699951171875,803.75,819.5,819.5,2814100,NFLX
2024-11-13,822.6199951171875,836.989990234375,820.5399780273438,830.469970703125,830.469970703125,2767800,NFLX
2024-11-14,833.6699829101562,841.0,830.02001953125,837.260009765625,837.260009765625,3038200,NFLX
2024-11-15,832.0399780273438,832.0399780273438,816.489990234375,823.9600219726562,823.9600219726562,3673700,NFLX
2024-11-18,815.5,848.4500122070312,809.3300170898438,847.0499877929688,847.0499877929688,4084100,NFLX
2024-11-19,839.75,874.489990234375,839.1599731445312,871.3200073242188,871.3200073242188,3814200,NFLX
2024-11-20,879.97998046875,890.5999755859375,868.4000244140625,883.8499755859375,883.8499755859375,4093800,NFLX
2024-11-21,883.9299926757812,908.0,877.239990234375,897.47998046875,897.47998046875,4511300,NFLX
2024-11-22,896.0,906.0,893.0,897.7899780273438,897.7899780273438,3214000,NFLX
2024-11-25,902.0499877929688,902.0499877929688,864.219970703125,865.5900268554688,865.5900268554688,6014200,NFLX
2024-11-26,867.489990234375,886.3599853515625,867.25,872.5999755859375,872.5999755859375,3138300,NFLX
2024-11-27,872.0599975585938,880.9500122070312,858.9099731445312,877.3400268554688,877.3400268554688,2578200,NFLX
2024-11-29,882.1699829101562,892.4099731445312,876.6799926757812,886.8099975585938,886.8099975585938,2027200,NFLX
2024-12-02,887.510009765625,902.3400268554688,884.1199951171875,897.739990234375,897.739990234375,2389000,NFLX
2024-12-03,894.3599853515625,902.6900024414062,888.030029296875,902.1699829101562,902.1699829101562,2401600,NFLX
2024-12-04,898.0499877929688,915.969970703125,898.0499877929688,911.0599975585938,911.0599975585938,2689600,NFLX
2024-12-05,917.8499755859375,927.0,911.1099853515625,917.8699951171875,917.8699951171875,2835300,NFLX
2024-12-06,915.22998046875,935.27001953125,912.7100219726562,934.739990234375,934.739990234375,2955400,NFLX
2024-12-09,928.0,930.2999877929688,902.5900268554688,913.6900024414062,913.6900024414062,3350100,NFLX
2024-12-10,913.760009765625,922.8800048828125,909.5800170898438,913.3499755859375,913.3499755859375,2388600,NFLX
2024-12-11,924.7100219726562,941.75,923.0800170898438,936.5599975585938,936.5599975585938,3501700,NFLX
2024-12-12,933.3499755859375,934.0900268554688,922.5999755859375,925.5499877929688,925.5499877929688,2486200,NFLX
2024-12-13,916.8099975585938,925.5499877929688,909.6099853515625,918.8699951171875,918.8699951171875,2485800,NFLX
2024-12-16,923.9400024414062,928.9400024414062,919.5,921.0800170898438,921.0800170898438,2674900,NFLX
2024-12-17,921.5399780273438,928.4500122070312,916.4199829101562,919.1300048828125,919.1300048828125,2459500,NFLX
2024-12-18,919.1300048828125,922.4400024414062,886.5599975585938,889.5499877929688,889.5499877929688,2938200,NFLX
2024-12-19,908.1799926757812,912.6199951171875,899.0,902.0399780273438,902.0399780273438,2815500,NFLX
2024-12-20,893.2100219726562,919.9199829101562,890.489990234375,909.0499877929688,909.0499877929688,4530500,NFLX
2024-12-23,913.4199829101562,915.0,899.0999755859375,911.4500122070312,911.4500122070312,2339400,NFLX
2024-12-24,915.0,935.8499755859375,911.7000122070312,932.1199951171875,932.1199951171875,2320300,NFLX
2024-12-26,928.4000244140625,930.489990234375,915.2999877929688,924.1400146484375,924.1400146484375,2340300,NFLX
2024-12-27,916.010009765625,918.1300048828125,894.5,907.5499877929688,907.5499877929688,3226200,NFLX
2024-12-30,894.510009765625,908.22998046875,889.7100219726562,900.4299926757812,900.4299926757812,2203000,NFLX
2024-12-31,901.7999877929688,902.6799926757812,889.469970703125,891.3200073242188,891.3200073242188,1875900,NFLX
2025-01-02,895.5,898.5800170898438,877.0,886.72998046875,886.72998046875,2312300,NFLX
2025-01-03,893.1300048828125,898.8300170898438,879.8900146484375,881.0499877929688,881.0499877929688,2967300,NFLX
2025-01-06,888.760009765625,892.8300170898438,871.6900024414062,881.7899780273438,881.7899780273438,3457700,NFLX
2025-01-07,879.3800048828125,888.0,869.1099853515625,879.1900024414062,879.1900024414062,2649800,NFLX
2025-01-08,880.0,886.219970703125,873.0,875.0,875.0,2347900,NFLX
2025-01-10,866.4000244140625,866.4099731445312,834.4000244140625,837.6900024414062,837.6900024414062,4803300,NFLX
2025-01-13,831.530029296875,847.0700073242188,829.1400146484375,840.2899780273438,840.2899780273438,3024500,NFLX
2025-01-14,843.2000122070312,844.8900146484375,823.52001953125,828.4000244140625,828.4000244140625,3037700,NFLX
2025-01-15,836.4400024414062,850.8400268554688,830.4099731445312,848.260009765625,848.260009765625,3181400,NFLX
2025-01-16,860.9600219726562,868.97998046875,842.02001953125,842.3699951171875,842.3699951171875,4028500,NFLX
2025-01-17,859.7899780273438,865.0,852.1300048828125,858.0999755859375,858.0999755859375,3617600,NFLX
